,fino,int1,int2,grueso,solidos,velocidad,potencia,cu,sentidogiro,relacionfinogrueso,relacionfecu,alimreal
395,41.3,22.26,23.23,12.32,74.16,9.04,21869.8,0.54,0.0,1.8068181818181819,6.722222222222221,4212.889999999999
396,42.79,22.87,22.74,12.34,74.06,9.04,21682.12,0.58,0.0,1.853322528363047,6.4655172413793105,4224.88
397,41.23,22.89,22.63,12.61,74.52,8.85,20939.22,0.57,0.0,1.8152260111023,6.43859649122807,4270.72
398,41.66,23.08,23.35,11.86,74.62,8.77,20620.36,0.61,0.0,1.9460370994940979,5.967213114754099,4305.6
399,40.49,23.22,23.41,12.22,75.01,8.86,20957.45,0.63,0.0,1.9001636661211128,5.761904761904762,4236.08
403,42.89,23.02,22.85,12.26,74.92,8.85,20701.48,0.67,0.0,1.8776508972267536,5.343283582089552,4243.799999999999
404,40.66,23.26,23.79,12.26,74.92,8.77,20346.01,0.66,0.0,1.8972267536704732,5.636363636363637,4242.41
408,41.74,23.09,22.87,11.41,74.89,8.74,20199.37,0.66,0.0,2.023663453111306,5.575757575757576,4237.73
409,43.11,22.81,23.06,11.22,75.0,8.78,20260.85,0.62,0.0,2.032976827094474,5.854838709677419,4196.7300000000005
415,45.16,22.83,21.49,11.33,75.16,8.76,20136.41,0.72,0.0,2.015004413062665,5.125,4263.33
416,43.47,23.29,23.01,10.79,74.94,8.8,20453.39,0.69,0.0,2.158480074142725,5.304347826086957,4170.879999999999
417,40.86,23.42,23.08,11.66,75.21,8.92,21107.87,0.72,0.0,2.0085763293310466,5.222222222222222,4191.139999999999
418,41.33,23.29,23.26,11.35,75.08,9.09,21484.63,0.7,0.0,2.0519823788546256,5.300000000000001,4149.400000000001
419,41.96,23.25,23.39,11.51,74.93,9.04,21690.44,0.68,0.0,2.0199826238053866,5.573529411764706,4200.08
420,40.66,23.39,23.36,11.59,75.1,9.19,21831.64,0.61,0.0,2.0181190681622088,6.180327868852459,4185.650000000001
421,41.82,23.27,23.36,12.55,75.07,9.19,21613.76,0.6,0.0,1.8541832669322709,6.333333333333333,4147.38
422,41.47,23.16,22.66,10.95,74.79,8.94,21081.3,0.6,0.0,2.115068493150685,6.233333333333334,4161.02
423,44.37,23.73,21.48,10.39,74.85,8.69,20334.39,0.56,0.0,2.283926852743022,6.857142857142856,4078.07
424,42.65,23.73,21.6,10.94,75.33,9.0,21348.31,0.52,0.0,2.169104204753199,7.1923076923076925,3853.5099999999998
425,41.7,23.84,22.1,10.74,74.85,9.09,21597.1,0.53,0.0,2.2197392923649906,6.962264150943396,3983.2299999999996
426,42.03,23.2,23.49,10.99,74.93,9.09,21624.92,0.53,0.0,2.111010009099181,7.018867924528302,4033.3599999999997
427,42.21,23.24,23.51,11.29,74.82,9.09,21602.0,0.55,0.0,2.058458813108946,6.8181818181818175,4053.89
428,41.43,23.28,24.3,12.56,75.09,9.09,21731.37,0.53,0.0,1.8535031847133758,6.924528301886792,4068.149999999999
437,38.27,23.4,24.26,12.55,74.45,8.99,21444.77,0.38,1.0,1.8645418326693224,9.578947368421053,3906.8999999999996
438,38.81,22.98,25.81,13.07,74.41,8.94,21306.63,0.43,1.0,1.7582249426166794,8.255813953488373,4005.9400000000005
439,36.64,22.68,26.55,14.11,74.22,9.04,21499.88,0.52,1.0,1.6073706591070163,6.788461538461537,4036.13
440,38.33,23.06,26.28,12.24,74.1,9.05,21263.99,0.53,1.0,1.8839869281045751,6.528301886792453,4189.57
441,38.68,22.69,26.1,14.37,74.07,9.0,21387.1,0.55,1.0,1.5789839944328463,6.309090909090909,4209.14
442,40.43,23.62,24.94,11.05,74.25,9.04,21249.19,0.53,1.0,2.137556561085973,6.6226415094339615,4245.08
443,41.38,24.2,23.49,9.86,74.06,9.04,21388.31,0.53,1.0,2.4543610547667343,6.641509433962264,4259.2699999999995
444,40.4,23.55,25.37,12.04,73.94,9.09,21631.8,0.52,1.0,1.955980066445183,6.769230769230769,4239.77
445,37.8,23.19,25.9,12.76,73.87,9.2,22114.61,0.51,1.0,1.8173981191222572,7.0,4218.990000000001
446,41.91,23.7,24.27,10.43,74.04,9.2,22227.05,0.53,1.0,2.2722914669223395,6.60377358490566,4171.31
447,44.55,23.88,22.9,9.72,73.31,9.2,22217.18,0.49,1.0,2.45679012345679,7.204081632653061,3753.71
481,41.33,23.63,23.9,11.03,73.5,8.89,20871.52,0.49,1.0,2.14233907524932,6.551020408163265,3921.81
482,42.01,23.53,23.45,10.41,73.87,9.05,21021.36,0.47,1.0,2.260326609029779,6.9361702127659575,4073.2599999999993
483,40.78,23.86,24.28,10.36,73.9,9.04,21150.8,0.46,1.0,2.3030888030888033,7.260869565217391,4151.450000000001
484,41.42,23.53,24.52,11.08,74.23,8.99,20907.04,0.41,1.0,2.1236462093862816,8.219512195121952,4151.31
485,41.03,23.74,24.63,11.04,73.96,8.89,20802.63,0.43,1.0,2.1503623188405796,7.837209302325582,4169.68
486,43.24,23.34,24.03,11.17,74.07,8.95,20792.46,0.44,1.0,2.08952551477171,7.7727272727272725,4134.81
487,40.96,23.62,23.94,10.48,74.08,8.79,20314.5,0.45,1.0,2.25381679389313,7.666666666666667,4229.22
488,42.8,23.81,23.15,10.42,73.95,8.79,20083.33,0.4,1.0,2.285028790786948,8.649999999999999,4192.54
492,44.14,24.06,22.49,8.86,74.03,9.0,20505.75,0.43,1.0,2.7155756207674946,8.13953488372093,3986.85
507,44.98,24.38,23.27,7.99,75.54,8.92,20120.76,0.31,1.0,3.051314142678348,10.903225806451612,4060.0599999999995
510,43.86,23.93,23.73,9.41,74.2,8.89,20531.67,0.33,1.0,2.543039319872476,9.969696969696969,4087.7699999999995
511,45.06,23.82,23.06,10.12,74.15,8.87,20576.66,0.33,1.0,2.353754940711463,10.212121212121213,4102.05
512,43.52,24.1,23.03,10.1,74.65,8.95,20722.67,0.32,1.0,2.3861386138613865,10.25,4107.07
513,44.68,24.24,21.87,10.58,74.95,8.84,20564.37,0.31,1.0,2.2911153119092624,10.516129032258064,4168.17
514,44.32,24.15,23.08,9.28,74.76,8.89,20700.68,0.35,1.0,2.6023706896551726,9.657142857142857,4041.2000000000003
515,44.3,23.48,22.47,9.66,74.68,8.95,20770.01,0.33,1.0,2.43064182194617,10.181818181818182,4051.4100000000003
516,43.03,24.25,22.19,9.88,75.12,8.9,20750.76,0.34,1.0,2.4544534412955463,9.941176470588234,4219.2
517,40.97,23.83,24.19,10.25,74.4,8.95,21010.88,0.34,1.0,2.3248780487804876,10.176470588235293,4108.35
518,42.17,23.86,22.89,9.99,74.18,9.2,21459.13,0.35,1.0,2.388388388388388,9.857142857142858,3961.8
519,43.66,24.22,23.06,8.96,74.42,9.1,21367.96,0.32,1.0,2.7031249999999996,10.46875,3977.9
521,46.67,24.4,21.96,7.76,74.84,9.04,21388.94,0.31,1.0,3.1443298969072164,10.838709677419354,3943.7699999999995
535,45.11,23.73,22.79,10.62,75.03,9.09,21714.27,0.31,1.0,2.2344632768361583,10.225806451612904,3890.2299999999996
569,47.42,23.97,21.16,7.52,76.92,8.99,20624.99,0.39,1.0,3.1875,8.307692307692308,3974.07
570,44.81,23.93,22.46,7.97,76.3,9.0,20824.51,0.37,1.0,3.002509410288582,8.621621621621621,4045.1300000000006
571,48.04,23.55,21.63,9.39,76.28,9.0,20602.13,0.36,1.0,2.5079872204472844,9.194444444444445,4026.17
572,46.58,23.81,22.51,9.34,77.0,9.14,20657.04,0.36,1.0,2.5492505353319057,9.083333333333334,4045.14
573,47.22,23.73,21.69,8.06,77.11,9.06,20492.82,0.34,1.0,2.944168734491315,9.735294117647058,3976.09
575,45.1,23.9,20.64,7.96,76.28,8.9,20174.12,0.32,1.0,3.0025125628140703,10.34375,3977.66
576,47.07,24.0,20.39,7.23,76.5,8.9,20160.22,0.35,1.0,3.3195020746887964,9.171428571428573,4028.83
577,49.26,24.03,20.34,7.28,76.18,8.99,20677.42,0.34,1.0,3.300824175824176,9.5,4018.5999999999995
578,48.56,23.87,19.65,7.94,74.35,8.94,20946.65,0.34,1.0,3.0062972292191437,9.38235294117647,3790.1299999999997
583,48.66,23.59,19.68,8.47,75.75,9.19,21333.02,0.37,1.0,2.7851239669421486,8.72972972972973,3886.1
584,45.57,23.35,21.1,9.49,75.4,9.2,21860.25,0.38,1.0,2.4604847207586933,8.421052631578947,3872.6800000000003
585,47.49,23.94,20.37,8.28,75.47,9.19,21572.74,0.37,1.0,2.8913043478260874,8.64864864864865,3840.98
586,49.27,24.15,20.7,7.31,76.49,9.19,21438.26,0.42,1.0,3.3036935704514363,7.6190476190476195,4030.379999999999
587,44.62,23.64,21.7,8.27,76.23,9.19,21471.34,0.43,1.0,2.8585247883917777,7.4186046511627906,4068.57
588,46.96,23.66,22.14,9.15,75.24,9.19,21911.14,0.43,1.0,2.585792349726776,7.44186046511628,3949.7
589,47.85,23.78,21.02,7.96,75.02,9.2,22029.81,0.44,1.0,2.9874371859296485,7.409090909090908,3928.2500000000005
601,42.78,23.95,22.17,9.51,73.66,8.97,21051.41,0.45,1.0,2.518401682439537,7.799999999999999,3815.36
602,43.42,23.66,22.2,9.85,74.06,8.96,21199.4,0.42,1.0,2.402030456852792,8.357142857142858,3838.79
603,45.12,23.48,23.04,9.56,74.27,9.09,21297.38,0.44,1.0,2.4560669456066946,8.0,3891.1600000000003
604,38.27,23.51,24.01,12.06,75.34,9.1,21097.54,0.46,1.0,1.949419568822554,7.565217391304348,4123.71
605,42.65,23.23,24.14,11.76,75.04,8.84,20543.59,0.44,1.0,1.9753401360544218,8.090909090909092,4135.54
606,42.5,23.72,23.86,11.15,74.44,8.85,20753.98,0.39,1.0,2.1273542600896858,9.102564102564102,4086.9200000000005
607,40.41,22.95,24.53,12.5,74.52,8.95,21044.51,0.42,1.0,1.8359999999999999,8.380952380952381,4090.1800000000003
608,39.81,22.67,24.91,12.14,74.25,9.0,21126.53,0.42,1.0,1.8673805601317959,8.476190476190476,3963.9
609,40.65,22.97,25.1,11.9,74.45,8.9,20874.07,0.39,1.0,1.930252100840336,9.256410256410255,4137.54
610,39.94,23.03,24.97,11.65,74.22,8.95,21048.11,0.39,1.0,1.976824034334764,9.333333333333334,4114.700000000001
611,39.21,22.73,25.36,12.6,74.31,9.1,21630.86,0.34,1.0,1.803968253968254,10.823529411764705,4097.450000000001
612,37.33,22.43,25.84,12.58,74.55,9.1,21464.65,0.33,1.0,1.7829888712241653,11.0,4128.92
613,40.3,22.98,25.1,12.02,74.4,9.1,21544.58,0.35,1.0,1.9118136439267888,10.314285714285715,4154.96
614,37.38,22.67,25.18,13.01,74.57,9.12,21848.38,0.34,1.0,1.7425057647963107,10.852941176470587,4138.500000000001
615,38.3,22.8,25.44,13.05,74.15,9.2,22072.92,0.36,1.0,1.747126436781609,10.277777777777779,4114.42
616,40.88,23.23,24.08,11.31,74.23,9.19,22113.46,0.34,1.0,2.0539345711759505,10.470588235294118,4026.63
637,45.33,23.73,22.78,10.3,71.12,9.2,22312.21,0.39,1.0,2.303883495145631,8.974358974358974,3934.5299999999997
638,42.63,23.93,22.81,9.65,72.06,9.2,22134.38,0.4,1.0,2.4797927461139895,8.675,4067.68
639,42.38,23.38,23.31,10.62,73.09,9.19,21847.69,0.41,1.0,2.2015065913371,8.365853658536587,4182.139999999999
640,44.13,23.8,22.62,9.39,72.78,9.19,22030.71,0.42,1.0,2.5346112886048986,8.238095238095239,4315.39
641,43.37,24.0,22.1,9.31,71.56,9.2,22127.16,0.42,1.0,2.5778732545649836,8.166666666666668,4005.65
642,44.1,23.38,23.17,9.28,71.96,9.2,22137.96,0.42,1.0,2.519396551724138,8.142857142857142,4083.45
643,46.12,23.92,22.7,8.39,72.24,9.19,22182.53,0.42,1.0,2.8510131108462455,8.071428571428571,4084.3900000000003
645,44.54,23.73,22.44,9.37,72.69,9.19,21902.89,0.43,1.0,2.5325506937033087,7.883720930232559,4089.5299999999993
646,41.95,23.24,23.87,10.53,72.98,9.19,21792.86,0.44,1.0,2.207027540360874,7.840909090909092,4193.72
647,43.75,23.12,22.85,10.5,72.52,9.09,21755.85,0.45,1.0,2.201904761904762,7.644444444444444,4060.41
648,42.14,22.76,24.08,11.92,71.96,8.9,21056.48,0.48,1.0,1.9093959731543626,7.375,4066.42
649,41.91,23.11,23.94,11.87,72.73,8.94,21205.86,0.46,1.0,1.9469250210614997,7.521739130434782,4116.41
650,41.11,23.03,24.52,10.82,73.14,8.95,20984.77,0.48,1.0,2.1284658040665434,7.229166666666667,4109.240000000001
651,40.67,22.88,24.88,11.86,73.75,8.95,21202.42,0.49,1.0,1.9291736930860033,7.306122448979592,4112.63
652,38.03,23.01,25.15,12.3,74.29,8.89,21326.55,0.47,1.0,1.8707317073170733,7.319148936170213,4170.54
653,40.06,22.64,25.83,12.16,74.33,8.94,21241.48,0.47,1.0,1.861842105263158,7.382978723404256,4135.3
654,39.12,22.64,25.29,11.96,74.11,9.1,21670.96,0.45,1.0,1.8929765886287624,7.799999999999999,4063.8099999999995
655,39.25,23.02,24.6,12.45,73.61,8.96,21237.48,0.45,1.0,1.848995983935743,7.866666666666666,4043.1499999999996
656,43.43,22.76,24.27,11.3,73.71,8.96,21213.17,0.46,1.0,2.0141592920353983,7.739130434782608,4049.47
657,40.95,22.81,23.83,11.28,74.03,8.84,20830.8,0.46,1.0,2.022163120567376,7.8478260869565215,4116.41
658,41.84,23.35,23.17,11.38,73.92,8.84,20777.04,0.48,1.0,2.0518453427065024,7.375,4128.34
659,42.01,23.01,24.09,11.05,73.92,8.94,21239.2,0.45,1.0,2.0823529411764707,7.933333333333333,4094.2299999999996
660,39.2,23.29,24.61,12.32,73.79,8.95,21271.72,0.45,1.0,1.8904220779220777,7.888888888888888,3963.91
661,42.57,22.84,24.02,10.63,73.86,8.9,21048.29,0.44,1.0,2.1486359360301033,8.159090909090908,4030.9099999999994
662,40.81,23.04,23.67,11.67,73.92,8.9,21187.61,0.44,1.0,1.974293059125964,8.090909090909092,4081.7299999999996
663,40.39,22.94,24.23,11.32,74.13,8.99,21546.31,0.43,1.0,2.0265017667844525,8.325581395348838,4031.1899999999996
664,41.61,23.23,23.59,10.99,74.14,9.0,21490.17,0.43,1.0,2.113739763421292,8.325581395348838,4043.99
665,43.08,23.18,23.03,11.14,74.04,8.9,21062.44,0.43,1.0,2.080789946140036,8.348837209302326,4097.55
666,43.4,23.24,22.18,10.62,74.0,8.89,21094.91,0.45,1.0,2.1883239171374766,7.822222222222222,4028.0800000000004
667,46.71,23.4,21.94,8.53,74.0,8.84,20642.35,0.44,1.0,2.7432590855803047,7.7727272727272725,4069.29
670,48.15,23.51,20.67,9.13,74.02,8.75,20305.25,0.46,1.0,2.5750273822562977,7.565217391304348,4067.91
671,46.39,23.55,21.5,9.3,73.97,8.75,20191.7,0.45,1.0,2.532258064516129,7.533333333333333,4039.2099999999996
672,47.41,23.38,20.56,9.07,74.1,8.7,20177.05,0.44,1.0,2.577728776185226,7.681818181818182,4086.6000000000004
673,46.95,23.66,21.14,8.54,73.97,8.8,20466.11,0.44,1.0,2.7704918032786887,7.590909090909091,4064.3700000000003
674,45.6,23.61,21.27,8.24,73.72,8.75,20188.08,0.44,1.0,2.8652912621359223,7.568181818181818,4013.49
675,43.87,23.88,21.73,10.49,74.05,8.78,20350.38,0.41,1.0,2.2764537654909436,8.195121951219512,4117.63
676,45.39,23.39,22.43,9.12,73.81,8.75,20384.11,0.41,1.0,2.5646929824561404,8.195121951219512,4051.87
677,42.95,23.55,22.59,9.8,73.95,8.84,20852.35,0.43,1.0,2.4030612244897958,7.953488372093023,4043.08
678,43.17,23.29,22.97,10.62,73.88,8.85,20728.72,0.43,1.0,2.1930320150659135,7.837209302325582,4026.51
679,40.24,22.9,23.61,11.57,74.14,8.92,21143.64,0.41,1.0,1.9792566983578217,8.24390243902439,4076.0199999999995
680,42.67,23.81,22.29,10.08,73.99,8.89,20897.15,0.41,1.0,2.3621031746031744,8.24390243902439,4037.9300000000003
681,41.99,22.87,23.76,11.67,74.16,8.94,21303.43,0.43,1.0,1.959725792630677,8.116279069767442,4104.220000000001
682,43.58,23.08,22.73,10.66,74.07,8.9,21105.43,0.43,1.0,2.165103189493433,8.023255813953488,4075.3199999999997
683,43.56,23.47,22.02,10.81,74.18,8.99,21135.77,0.4,1.0,2.17113783533765,8.649999999999999,4089.8100000000004
684,43.15,23.53,23.4,10.3,74.0,8.85,21011.43,0.39,1.0,2.2844660194174757,8.923076923076923,4062.2599999999998
685,42.29,23.29,23.26,11.15,74.02,8.95,21436.33,0.39,1.0,2.0887892376681614,8.871794871794872,4079.6099999999997
686,39.42,23.03,24.6,11.94,74.02,9.0,21480.62,0.4,1.0,1.928810720268007,8.774999999999999,4008.6500000000005
687,42.1,23.15,24.05,11.45,73.91,9.04,21670.09,0.39,1.0,2.021834061135371,9.102564102564102,4078.540000000001
688,42.14,23.41,23.02,10.99,73.99,9.04,21676.69,0.4,1.0,2.130118289353958,8.75,4066.0
689,43.83,23.4,23.3,10.89,74.06,9.0,21307.12,0.39,1.0,2.1487603305785123,9.025641025641026,4065.34
690,42.0,23.13,23.71,11.99,74.04,8.95,21261.62,0.39,1.0,1.9291075896580483,9.0,4085.61
691,43.91,23.24,23.25,10.52,73.91,8.94,21320.02,0.38,1.0,2.209125475285171,9.131578947368421,4070.13
692,44.67,23.11,22.69,10.17,74.12,8.9,20886.22,0.4,1.0,2.2723697148475908,8.675,4046.1700000000005
693,41.18,23.41,22.27,11.32,74.34,8.84,20811.97,0.4,1.0,2.0680212014134276,8.549999999999999,3999.68
694,43.05,23.1,22.84,11.05,74.58,8.9,20822.76,0.42,1.0,2.090497737556561,8.142857142857142,3982.3
695,43.93,23.7,22.99,9.83,74.68,8.91,20725.06,0.41,1.0,2.4109867751780265,8.487804878048781,4056.84
696,46.63,23.49,22.33,10.28,74.78,8.87,20651.91,0.42,1.0,2.285019455252918,8.261904761904763,4083.18
697,42.75,23.67,22.82,10.51,74.92,8.89,20922.1,0.43,1.0,2.252140818268316,7.953488372093023,4069.0699999999997
698,43.1,23.48,23.37,10.3,75.05,8.9,20995.2,0.44,1.0,2.2796116504854367,7.5227272727272725,4046.08
699,43.73,22.85,23.13,10.94,75.11,8.92,20766.36,0.45,1.0,2.0886654478976237,7.422222222222222,4056.77
700,44.92,23.41,21.87,9.64,75.09,8.79,20267.38,0.45,1.0,2.4284232365145226,7.555555555555555,4125.98
701,43.91,23.38,22.45,10.79,75.22,8.8,20182.55,0.45,1.0,2.1668211306765524,7.5777777777777775,4196.93
702,42.58,23.06,23.04,11.59,75.11,8.85,20595.0,0.47,1.0,1.989646246764452,7.276595744680852,4126.459999999999
703,42.43,22.78,22.85,11.23,75.02,8.89,20671.84,0.45,1.0,2.0284951024042743,7.5777777777777775,4103.62
704,44.35,23.4,22.61,9.7,75.03,8.94,20957.84,0.45,1.0,2.4123711340206184,7.444444444444445,4097.58
705,46.8,23.34,21.93,9.85,75.14,8.85,20733.01,0.45,1.0,2.369543147208122,7.5777777777777775,4141.950000000001
706,44.71,22.72,22.39,10.78,75.15,8.8,20669.76,0.45,1.0,2.1076066790352503,7.5777777777777775,4078.85
707,45.31,23.07,22.89,10.53,75.08,8.89,20823.11,0.46,1.0,2.190883190883191,7.5,4086.0199999999995
708,43.87,22.84,22.98,11.16,74.95,8.9,20830.83,0.44,1.0,2.046594982078853,7.863636363636363,4140.799999999999
709,44.43,22.67,22.39,11.78,75.11,8.85,20535.73,0.47,1.0,1.9244482173174875,7.51063829787234,4133.089999999999
710,44.47,23.42,22.2,10.9,74.98,8.84,20587.42,0.46,1.0,2.148623853211009,7.586956521739131,4122.92
711,43.88,23.39,22.07,10.54,74.9,8.8,20175.75,0.46,1.0,2.2191650853889944,7.652173913043478,4131.77
712,43.99,23.6,22.01,9.74,74.98,8.84,20523.78,0.45,1.0,2.42299794661191,7.911111111111111,4102.52
713,44.31,23.33,22.32,10.52,74.9,8.9,20643.43,0.45,1.0,2.217680608365019,8.155555555555555,4112.750000000001
714,43.51,23.74,22.2,10.24,74.71,8.9,20638.39,0.43,1.0,2.318359375,8.372093023255815,4101.68
715,41.99,23.02,22.92,11.57,74.87,8.96,20922.9,0.42,1.0,1.9896283491789108,8.666666666666668,4089.1899999999996
716,40.72,23.18,23.26,12.18,74.93,8.9,20867.6,0.43,1.0,1.90311986863711,8.488372093023255,4145.88
717,45.99,23.19,22.84,9.2,74.99,8.87,20724.33,0.42,1.0,2.5206521739130436,8.69047619047619,4098.3
718,43.39,23.49,22.21,10.52,74.94,8.93,20886.9,0.42,1.0,2.232889733840304,8.714285714285715,4168.36
719,45.55,23.2,22.34,9.18,75.07,8.85,20543.46,0.43,1.0,2.52723311546841,8.372093023255815,4140.61
720,44.52,23.3,22.1,9.93,75.14,8.84,20494.7,0.43,1.0,2.3464249748237664,8.279069767441861,4138.62
721,44.04,22.98,22.5,10.19,74.97,8.85,20474.22,0.44,1.0,2.2551521099116782,8.090909090909092,4133.67
722,43.56,22.88,23.29,11.26,75.05,8.85,20299.86,0.44,1.0,2.0319715808170513,8.25,4122.389999999999
723,42.32,22.83,23.62,10.78,75.19,8.79,20038.83,0.44,1.0,2.1178107606679033,8.159090909090908,4171.5199999999995
724,43.27,23.04,22.16,11.93,75.12,8.69,20120.3,0.44,1.0,1.931265716680637,8.113636363636363,4157.69
725,44.26,22.4,22.99,11.29,75.61,8.69,20029.36,0.45,1.0,1.9840566873339238,7.866666666666666,4160.66
727,44.92,22.78,22.71,11.31,75.99,8.89,20507.59,0.44,1.0,2.0141467727674622,7.886363636363637,4219.74
728,44.5,22.9,22.7,10.66,75.99,8.95,20610.27,0.44,1.0,2.148217636022514,7.727272727272727,4114.71
731,42.07,22.66,23.32,11.6,75.88,8.85,20399.19,0.45,1.0,1.953448275862069,7.288888888888888,4191.24
732,42.73,23.15,23.1,11.14,75.95,8.89,20705.97,0.44,1.0,2.078096947935368,7.636363636363636,4114.47
733,43.46,23.09,22.54,10.27,75.99,8.89,20727.9,0.43,1.0,2.248296007789679,7.627906976744185,4085.8900000000003
734,43.09,22.97,22.76,11.98,76.06,8.9,20655.17,0.43,1.0,1.9173622704507511,7.6976744186046515,4125.45
735,40.67,22.92,22.83,12.67,75.94,8.84,20466.51,0.44,1.0,1.8089976322020522,7.363636363636364,4062.2299999999996
736,41.68,22.49,23.8,13.23,76.08,8.84,20543.91,0.43,1.0,1.6999244142101284,7.674418604651162,4174.76
737,41.47,22.57,23.68,12.34,76.11,8.85,20284.38,0.44,1.0,1.8290113452188006,7.272727272727273,4140.7699999999995
738,41.54,22.71,22.84,14.26,75.98,8.83,20433.16,0.41,1.0,1.5925666199158486,7.658536585365854,4166.05
739,43.11,22.47,22.49,13.45,76.07,8.85,20135.77,0.41,1.0,1.670631970260223,7.75609756097561,4166.03
740,42.36,22.97,22.13,12.85,76.02,8.84,20142.89,0.41,1.0,1.7875486381322956,7.707317073170732,4125.43
745,40.29,22.05,23.78,13.76,76.01,8.9,20309.57,0.54,1.0,1.6024709302325582,6.851851851851852,4192.6900000000005
746,37.58,22.32,23.75,15.29,75.98,8.89,20599.87,0.42,1.0,1.459777632439503,7.809523809523809,4171.82
749,40.25,22.98,23.32,13.55,74.81,8.9,21119.4,0.4,1.0,1.695940959409594,8.424999999999999,4038.5699999999997
750,40.27,22.62,23.07,13.26,74.75,8.9,21111.39,0.38,1.0,1.7058823529411766,9.078947368421053,3997.1200000000003
751,42.63,23.17,23.3,13.44,74.75,8.84,20948.05,0.41,1.0,1.7239583333333335,8.536585365853659,4022.03
752,40.55,22.3,23.64,14.32,74.92,8.85,21021.06,0.41,1.0,1.5572625698324023,8.487804878048781,4068.66
753,39.05,22.18,23.49,15.04,74.99,8.85,21021.67,0.41,1.0,1.4747340425531916,8.487804878048781,4061.15
754,38.92,22.59,23.22,14.28,74.91,8.84,21197.36,0.44,1.0,1.5819327731092439,8.022727272727272,4091.6699999999996
755,40.2,22.73,23.76,13.49,74.88,9.0,21368.83,0.42,1.0,1.6849518161601187,8.523809523809524,4012.16
756,39.97,22.6,24.01,13.86,74.89,9.0,21822.52,0.45,1.0,1.6305916305916308,7.955555555555556,4042.63
757,38.12,22.92,24.4,13.56,74.71,8.99,21754.37,0.45,1.0,1.6902654867256637,8.0,3987.18
758,41.55,23.16,24.01,12.51,74.95,9.05,21798.84,0.44,1.0,1.8513189448441247,8.272727272727273,4029.3499999999995
759,39.55,22.99,24.1,13.83,74.95,9.05,21830.06,0.46,1.0,1.6623282718727403,7.934782608695651,4042.54
760,39.76,22.56,24.18,14.26,74.49,9.09,22003.37,0.49,1.0,1.582047685834502,7.224489795918368,4045.66
761,39.36,22.41,23.02,15.06,74.05,9.09,22048.4,0.45,1.0,1.4880478087649402,7.933333333333333,3897.53
762,40.31,22.38,24.14,14.19,74.15,9.08,21918.25,0.45,1.0,1.577167019027484,7.955555555555556,3926.4900000000007
763,39.12,22.1,24.19,14.09,74.74,9.0,21725.25,0.46,1.0,1.5684882895670689,7.695652173913043,4128.93
764,38.98,21.98,24.13,14.69,74.93,9.0,21692.6,0.45,1.0,1.4962559564329476,7.866666666666666,4107.08
765,41.78,22.06,23.42,14.51,75.08,9.0,21741.27,0.42,1.0,1.5203308063404548,8.428571428571429,4116.86
766,40.69,22.07,23.42,14.89,74.94,8.99,21914.01,0.41,1.0,1.4822028206850235,8.365853658536587,4024.3200000000006
767,39.79,22.09,23.21,15.31,74.46,9.09,22118.94,0.41,1.0,1.442847811887655,8.560975609756097,3956.43
768,37.55,21.96,23.83,15.84,74.32,9.09,22099.53,0.43,1.0,1.3863636363636365,8.13953488372093,3933.9
769,37.51,22.54,24.68,14.38,74.11,9.09,22231.21,0.42,1.0,1.5674547983310152,8.428571428571429,3992.5000000000005
770,36.51,22.46,24.92,15.76,73.95,9.1,22096.99,0.42,1.0,1.4251269035532996,8.11904761904762,3938.3199999999997
771,36.31,21.71,25.37,15.87,74.2,9.1,22272.93,0.47,1.0,1.3679899180844362,7.361702127659575,3955.65
772,36.39,21.83,24.96,16.86,74.06,9.0,22049.84,0.41,1.0,1.2947805456702253,8.26829268292683,3997.4900000000002
773,36.16,22.11,25.21,15.44,73.91,9.09,22265.97,0.41,1.0,1.4319948186528497,8.341463414634147,3972.17
774,37.76,21.54,24.48,16.4,73.94,9.1,21961.08,0.41,1.0,1.3134146341463415,8.24390243902439,3948.9599999999996
775,37.87,22.15,23.6,16.05,74.05,9.09,21940.93,0.41,1.0,1.38006230529595,8.51219512195122,3964.1
